repo_name,commit,message,Author_email,commit_date,is_corrective,is_English,message_length
Karosieben/boblocale,626ca1179c44d85a854ad44023bc11de558aa2f8,New translations bobmining.ini (Ukrainian),86b34ae2aa2a8174bf03a8c390e2af51b6ea702b@gmail.com,2019-08-24 08:44:43 UTC,0,1,42
morzhovets/momo,406ea7de984af1912dc77eceec176e2ac0718fad,HashBucketLim4,834d410d829c0d02626a0644dec696d87244ac17@gmail.com,2016-10-15 18:28:26 UTC,0,0,14
ehmicky/Notes,173ce1cc40f5c18426bbc9708bbcce5045a7634c,"no commit message
",53c2f88c963b7a19b8ccbffa423df9e1e52a212f@gmail.com,2018-03-13 16:00:00 UTC,0,0,18
lgaticaq/info-rut,3be8ecfb317d6a8d04c851f47d1899fd4729f22e,chore(deps): update dependency lint-staged to v6.1.0,c71e7261d37a4f6ae4cfb0cbd79081310a237e67@renovateapp.com,2018-01-26 08:04:47 UTC,0,0,52
QuantiModo/quantimodo-android-chrome-ios-web-app,b8ec7834e5fa217a1812f46ccb4fdab3c0b2a0a4,Merge branch 'develop' into feature/variable-settings-id,6b0d31c0d563223024da45691584643ac78c96e8@quantimodo.com,2018-05-16 21:44:04 UTC,0,1,56
dennyhalim/cfg,468531e3902329201e86ee43ba29297d8c7d3c65,Update call-wsusoffline-fromnet,3be8f51fa19fb71d436f613b6038c496deaf67f3@gmail.com,2017-06-22 04:19:42 UTC,0,0,31
Obsidian-StudiosInc/xtoo-overlay,1fdc18b5376fdcaf1db4e304b6fa6d5696ce95da,"dev-java/jetty-jndi: Version bump 9.4.7.20170914 -> 9.4.8.20171121

Package-Manager: Portage-2.3.14, Repoman-2.3.6
",5e4557228daa139c9a741b62ae628b57011c8875@o-sinc.com,2017-11-24 19:11:58 UTC,0,0,115
gasvaktin/gasvaktin,c2d3cc85e0affdacc3759eb49c0e853dd2c00f78,"auto.prices.update.min.2018-01-13T13:45:09.851595
",f87bbec0597e644bc04f0c50ad205c2e310ebdbd@gmail.com,2018-01-13 13:45:12 UTC,0,0,50
isb-cgc/readthedocs,a71f0809cfba7b983a306c209d97bcf48b52603b,Use the term Web App,8e7fd98c348e41821e7b135d3719800d1a45aefc@users.noreply.github.com,2019-07-15 20:52:27 UTC,0,1,20
manaphp/manaphp,edb501556e56ddd2fbdfc57f79535575f3cf8db0,"Modified   ManaPHP/Query/Merger.php
",6ef6b47ed7845337f6b1d825d5dbce2e555730a3@qq.com,2018-11-18 01:42:06 UTC,0,0,36
jeonghoonkang/BerePi,0f0d8c66c79931652fe6f7264a000ee173c38f3d,startup script,68fcba4be7e4c4dd4e9d772b2ef2c5fecb550073@gmail.com,2018-07-19 04:33:35 UTC,0,0,14
elementary/granite,d0646c4a5ff180a22efe57d58ed9f4f92af44555,Fixed bug #1158046 by listening to scroll events on tabs. Approved by David Gomes.,8dd0fdce7401e22479418742804c4261e95c2eb5@gmail.com,2013-03-21 15:35:21 UTC,1,0,82
SusanDoggie/Doggie,cb4c182a9bfeed06f6712bdd656ad19428299b42,"divide to different files
",8a158918e3362e00e4d961946c787381b6351cdd@gmail.com,2016-01-26 02:35:10 UTC,0,0,26
eyolfson/aur,8f9b1160b16f56f107aceda74d00847a45131898,"rust-nightly-bin updated to 1.1.0_2015.05.04-1
",44f878afe53efc66b76772bd845eb65944ed8232@eyl.io,2015-05-04 11:14:32 UTC,0,0,47
kaiewiggins/kaiewiggins.github.io,18e268e77136e9362fbe3746c42890b6b9e360b4,Create 2015-10-07-Day-33.md,0028eaabc86c8b560f803afb86502b62af41eadc@gmail.com,2016-06-16 01:13:26 UTC,0,0,27
maniero/SOpt,affbb7b40db379881203bafd67261a635b7a12a2,https://pt.stackoverflow.com/q/320255/101,97796e064fb0e0075a5d194964aa73c580cc2af2@klip.net,2018-08-16 18:50:50 UTC,0,0,41
StoDevX/course-data,55da1188950e2062cd8007938b062798c52762d4,"course data update Fri Jun  7 06:02:51 UTC 2019
",7ba940035e9d8e5ce5264f60b91ff40e8eb3dcbf@gmail.com,2019-06-07 06:02:52 UTC,0,0,48
reeze/reeze.cn,c295b7339b09410e4796946bdac07dddff1676a7,"UPDATE..
",dc76e9f0c0006e8f919e0c515c66dbba3982f785@tipi.(none),2017-09-23 18:01:01 UTC,0,0,9
oVirt/releng-tools,c4fe3c493a41f62ef1add0e74e67b6a6fbfb4a4a,"build: qemu-kvm-rhev-2.1.2-23.el7_1.3

Change-Id: If9cec45a301bb4eafbefe030c9e18dd014ef7ac6
Signed-off-by: Sandro Bonazzola <fcb014d63786651910af5db2ecc5316c668188ef@redhat.com>
",fcb014d63786651910af5db2ecc5316c668188ef@redhat.com,2015-05-13 13:58:07 UTC,0,0,178
ivanzz1001/records,12cf714369fcc77b7a3a049af0fe5621c176d222,"ff
",b55d693ae5a4c8ed2fa99eab1e2f0eaeafa15194@qq.com,2017-07-21 09:05:17 UTC,0,0,3
node-red/catalogue.nodered.org,489818f7aea795b6ea2404949ca70f2bed63c798,"Update catalogue
",eb549d3ff4356d1e7b38cb75aa4ec2f870d22707@gmail.com,2017-05-23 12:15:03 UTC,0,0,17
CCBlueX/FileCloud,7db7882ebc96f462e808de0420eec367894612f2,Update update.txt,b4f2d43db76758eb9a40a012b26d26b701c0de3a@gmail.com,2016-08-23 15:24:13 UTC,0,0,17
Kronos-Integration/kronos-step-archive-tar,e90738f9b6fdb942f9f53278e42439a44f193102,chore(devDependencies): update rollup@^0.53.3 from template,d7345cc33cdae6a44846871372d59b8178f00e4c@gmx.de,2018-01-02 14:50:55 UTC,0,1,59
tagplus5/vscode-ppa,056e9773d93e3ee531771d3775d31c8334d42360,"update
",24bf68e341ce0fbd9259a5d51feed79682ea4eba@ip-172-31-3-236.eu-central-1.compute.internal,2017-09-30 15:56:43 UTC,0,0,7
sue445/cure-mastodon-bots,a9f117fd589a7f7db9e78a5315a990b0226f65e4,"Merge pull request #209 from sue445/dependabot/bundler/unicode-display_width-1.5.0

Bump unicode-display_width from 1.4.1 to 1.5.0",11da0f3227ffefa05b8533b1fb20015a2cdf16e6@users.noreply.github.com,2019-03-18 22:43:20 UTC,0,2,130
phetsims/babel,5d1461ae9cbda25e3b58abb3a690e3cc305a45a8,1497626706337 automated commit from rosetta for file function-builder-basics/function-builder-basics-strings_ko.json,98ac1e692b3b995f76288290960ba1a33336cb37@colorado.edu,2017-06-16 15:25:13 UTC,0,2,116
martinwu42/dlpkuhole2,35fb381ea42a8d887b0115385a86ad0ad2bd5839,"“呜……这实在可以列入我这辈子最屈辱回忆的前三名。我绝对、绝对不要再拜托麻贵任何事了！”
",522e3218563cbc23edf7f876c6e55201b5aacde6@outlook.com,2018-12-14 22:00:01 UTC,0,0,45
minimum2scp/dockerfiles,fe6257a3a3aa0ba041672394b1044878a70ca0e0,"debian: updated README.md (updated packages)
",42e7492121ac7a751e8ceab4e3e88171214fe623@minimum2scp.org,2017-12-19 17:26:02 UTC,0,0,45
zedxxx/sasplanet,fa5e5cfe0705207791beb333106759edd1b0800a,"Merge
",6f4c0a88ed87dca59f536dabe3a1780287d413a6@gmail.com,2010-06-14 20:30:46 UTC,0,0,6
alcohol/sf-minimal-demo,d39817819a87c24185ff46e9b2f3efb4d5ac964b,"Bump symfony/cache-contracts from 1.1.1 to 1.1.5

Bumps symfony/cache-contracts from 1.1.1 to 1.1.5.

Signed-off-by: dependabot-preview[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@dependabot.com>",6a4c1c4838f800d1998274cd5234e1f65c55e90c@users.noreply.github.com,2019-06-21 04:27:44 UTC,0,2,198
edosgn/colossus-sit,adf678572d7d4437e5b214ba4f2dd10885d9b1cd,"prueba de comit
",e681822a4d7a27ccf9fffb7fd52a442d83a53c7e@gmail.com,2016-11-21 19:22:32 UTC,0,0,16
zhangdaiscott/jeecg-boot,0b2a98d6f1f82c9fb8715e3799c5ecff5751887b,"redis增加名字空间分开过期时间 #269
",aaf111bd2a2c52375fbdfb81f7ec7a073e5d8323@163.com,2019-07-19 04:35:21 UTC,0,0,23
adrianchifor/nyan-cat-commit-graph,0795f1ed13f5bae54db98b69474fa6394dbf8495,"nananananana
",b1c1d8736f20db3fb6c1c66bb1455ed43909f0d8@adrianchifor.com,2018-10-25 11:00:00 UTC,0,0,13
ColoradoDemography/coloradodemography.github.io,5b30e1384471e998b3ce2ca07fe283c239d1c87e,Update cp_test.md,3ce157dfe2b78435b582c3de0b17b46dade995ff@state.co.us,2017-02-22 22:47:03 UTC,0,0,17
tobie/specref,a13fccd37a3e98a218ff158c8dec03d50802287a,"2018-11-15T07:44:56 auto update
",6c0f44aaf5025d972dd76aefec1147ee0ed1f4a8@gmail.com,2018-11-15 07:44:56 UTC,0,0,32
kamalhappysanz/heyla,b8cf213c2f4e8636144858adadd03e83e8486c1d,"Update Mailmodel.php
",1675055c4a9fe4139f0af9a3c97f802395104c69@gmail.com,2019-08-28 12:19:31 UTC,0,0,21
jasnow/Practice-Git-with-Rails5edge,55a29c14f53f1d9ba031ee415658c3dc879b3375,"Upgraded gem(s): latest rails
",31322facdcfa85775435a251db7f7b8d99d88624@hotmail.com,2018-08-23 10:52:19 UTC,0,0,30
alcedo-ui/alcedo-ui,f20bbc9947161cba174e800a7e2f3cfeb5e70639,"update PopoverExamples
",94f1fd85b96209c799238b51233f71144b2ed677@163.com,2018-12-05 02:48:01 UTC,0,0,23
Blunk-electronic/ET,d7a441eda73f8576ee943948b0c9e107b21f58c0,"rotate placeholders
",e22c86317fe59c636e8eb400fcc41f46a1d859d6@blunk-electronic.de,2019-03-29 10:38:35 UTC,0,0,20
Gomasy/BooksManager,b693c7322a63e9821b4b1e99270ad7e31e8c916b,"Bump webpack-cli to 3.0.2
",046385855fc9580393853d8e81f240b66fe9a7b8@gomasy.jp,2018-06-05 08:46:31 UTC,0,0,26
wso2/carbon-data,ec0ce7ba1c0f7c21d3b6643c9519fad28b5650a8,"[WSO2 Release] [Jenkins #2466] [Release 4.5.746] prepare for next development iteration
",61a1c7c885f4fc173424af2875d459c32bdc4fee@wso2.com,2019-11-09 07:33:58 UTC,0,1,88
Workfront/workfront-api,d6e507ecd9abcdca00e8c00c395e27fc1293e639,chore(deps): update dependency rollup-plugin-terser to v4.0.4,c71e7261d37a4f6ae4cfb0cbd79081310a237e67@renovateapp.com,2019-02-05 14:46:58 UTC,0,0,61
jcai/stock-ci,2bab17bec9ec00d37f91bf25812386a50c25d28a,"upgrade 20161110_091501
",80e0c69b859771f19ece43f89c6fc5ab15cc6861@ganshane.com,2016-11-10 01:15:01 UTC,0,0,24
Code-Inside/KnowYourStack,ce0c617bc1d72c27b9560b5b9a4adfe68769aada,Sloader update on _data/AspNetBlazor.json,c71e7261d37a4f6ae4cfb0cbd79081310a237e67@code-developer.de,2019-09-22 05:30:11 UTC,0,0,41
uwrov/uwrov.github.io,cb35ecfd0e718a0cf4b40c5f6d9225082a4fb565,Update eris.html,39811e3c42e4b3b4fa3b639bbf728ce7f31553da@uw.edu,2017-06-30 03:15:37 UTC,0,0,16
JocysCom/TextToSpeech,7177874e45f66720eb702f207bfc80f6598273a5,,538595677c00fac37b5b4db121f58cc1d81180bf@jocys.com,2019-10-23 08:08:29 UTC,0,0,0
java110/MicroCommunity,e39ea10ef3cfeb5caef357ff4b4c25daa607644c,"优化审核不判断分页
",75a186818c0bf2138372dfcfa3e032ffd96026e2@qq.com,2019-11-04 15:07:31 UTC,0,0,10
ehmicky/Notes,b3024c39c5cd73a0e83f131c20d872c99a55fc52,"no commit message
",53c2f88c963b7a19b8ccbffa423df9e1e52a212f@gmail.com,2018-03-13 09:00:00 UTC,0,0,18
UniversalDependencies/universaldependencies.github.io,06bf47cf6e992b3c71b6c1c1649ab698e3e18406,"autogenerated by https://github.com/spyysalo/jekyll-hook
",c4eed1fc52bcc3b60c2fe32e32ab24286431b4d0@epsilon-it.utu.fi,2017-02-14 10:56:19 UTC,0,0,57
bitrise-io/devcenter,d4f6472a0aae5fc5bdeeddbcbb225cfdbedb1dc4,"Update from Forestry.io
ryuji.owan@bitrise.io created _articles/en/reviews/Japanese translations/トラブルシューティング (Troubleshooting)/アプリへのbitrise-support-userを有効化する-enabling-bitrise-support-user-for-your-app.md",16d4649f1afa04f79c8f50872c859b020b5edf51@bitrise.io,2019-11-25 14:11:32 UTC,0,1,204
StoDevX/AAO-React-Native,fa25074878a080a569635d08302c6f4a820a4dc2,"Add transport othermode detail to navigation
",7d3da1f00b2093a7507a7a119c3fc37a47a0fdeb@gmail.com,2017-09-24 19:29:46 UTC,0,0,45
MyEtherWallet/ethereum-lists,077b381d2236f8d0f181be2b1d86a803dbbd77c3,"Merge pull request #716 from mohammadkhalidtoor/patch-1

Added TOOR Token to Defaults",67c9cf56723b154e614a3be9236ae519b3bf4703@users.noreply.github.com,2018-06-20 15:42:40 UTC,0,1,85
jeonghoonkang/BerePi,565f1804535cd3c1ba6d3066c43119b72b1f6a76,auto_update,68fcba4be7e4c4dd4e9d772b2ef2c5fecb550073@gmail.com,2019-09-06 19:50:12 UTC,0,0,11
hex/hots-helper-data,e751b8000842209148841ec76fd2529125dd1930,"Add mapInfo
",31fb73a70b909bff1e7919748d86d2042fd4c83c@gmail.com,2016-09-30 11:10:48 UTC,0,0,12
bouzuya/blog.bouzuya.net,ede0bc05b0ffd6d3da742d57aac7573da752bc5f,"2015-04-24
",6b0d31c0d563223024da45691584643ac78c96e8@bouzuya.net,2015-04-24 14:43:16 UTC,0,0,11
MultiMC/MultiMC5-translate,0b43c8e4286de6080b95168eaaee8fad5f65ebf4,New translations template.pot (Italian),4434a4e1e0cff4d03703637fcdff53b7d3e61704@users.noreply.github.com,2019-11-07 18:20:11 UTC,0,1,39
thismustbetheplace/_xmltv,acef6c7e82c0e215de0bef16ac7d78d8f9796698,".
",8934636b7f2f2dbc8354950401f0a3e5693224a4@gmail.com,2019-01-01 03:40:32 UTC,0,0,2
gnooth/feline,65a5e1317ac7d3027c8353665d57260363049acd,"* src/objects.asm (dot_object): Use _tagged_if after vector?.
",6a8d3121e4c6bb5cf0520f1f237f0f8f7d090300@gmail.com,2016-04-28 01:00:18 UTC,0,1,62
skylines-project/skylines,d9b39c96766eace6cd2356ea8220ac71d935ffc5,"tracking: Fixed format
",3705ed3fd952b292a486ace50523e6a2730948aa@gmx.de,2012-06-30 11:19:34 UTC,0,0,23
elementary/granite,58425133533e3b561b52e652492bab1230db99d2,"Fixed bug #994797 by adding a optional parameter to the Static Notebook which decides if the seperator is shown or not
",644850cb8939d255ed752957b7c4458c52900f75@elementaryos.org,2012-05-20 15:42:18 UTC,1,4,119
hybitz/hyacc,63ef91a718a210c68342bf817449d265853866d0,refactor,787de5a021111991c59732417e3e23434391634b@gmail.com,2018-02-14 15:29:49 UTC,0,0,8
apache/servicemix-bundles,2cba184894916807f9f03248247f3214c8ecf28a,"[maven-release-plugin] prepare release org.apache.servicemix.bundles.solr-solrj-5.0.0_1
",b29f906215354b2d63cd7fb7b9919be54e0af7cd@apache.org,2015-03-06 14:22:29 UTC,0,0,88
yunxu1019/efront,8825b11c76b1196baf5c257cc4443e2a9babd551,"允许不实现polyfill
",c74f98fb9c0a83255808db18ed6423071a27ea0d@qq.com,2018-02-05 14:48:17 UTC,0,0,14
joejollands/contribomatic,a2af01b98fc0de2f06baf1c14192336df98164d9,"Updated Log File at 2016-05-01:10:00:02
",e28cacaa504b25ab20c63c8448064bddb009b60d@igcenterprises.com,2016-05-01 08:00:02 UTC,0,0,40
AoEiuV020/PaNovel,74a321ff50fd627fdef500df5e357194c787fbbe,"恢复之前误改的状态栏颜色

as自动改名误伤，
",7baa6c9bfef6bc4555d9a3cb6a0528d2a8f8f4df@gmail.com,2017-10-12 14:38:35 UTC,0,0,24
devpunks/snuggsi,8702d7bc9eba21407bd5b19ada765bae3d78f60f,":lipstic: prettify documentation links for dist/README.md
",c6b737713e2e92b7bd225b33e0014d7aadc48be6@gmail.com,2017-07-09 16:57:31 UTC,0,1,58
joetek/aws-ip-ranges-json,77c69c264fa429db1bcdd8dd4d4e23beb61b518e,"Detected Update
",c396ec7121b391799e7bddddf859910d0beb841e@oconee.dreamhost.com,2018-07-11 20:00:03 UTC,0,0,16
bouzuya/blog.bouzuya.net,c77c3ca100702659ca7f75afe94797a8307c5937,"2019-04-19
",6b0d31c0d563223024da45691584643ac78c96e8@bouzuya.net,2019-04-19 14:51:49 UTC,0,0,11
pinterest/secor,8fbba7b99fd538db33fe327afae755069f8c345d,"Merge pull request #797 from pinterest/dependabot/maven/com.amazonaws-aws-java-sdk-s3-1.11.578

Bump aws-java-sdk-s3 from 1.11.574 to 1.11.578",f42d011b1d8237c000dbb5f95d3f3411190080b8@users.noreply.github.com,2019-06-24 17:53:28 UTC,0,2,142
bbxyard/bbxyard,7234f72cdc1b6e2f85d0838010c6b31c9f596122,"[jbox] add tostring
",a18bd977ad56941881e3aa91e9de797ea615e3c5@gmail.com,2016-03-03 04:06:52 UTC,0,0,20
xylsxyls/xueyelingshuang,6c76f817237d20dff5e870d3901292192c520f5d,"添加
",f3b46ca42faa192421b868e11e1aea10a49b6b39@huaiye.com,2016-08-01 11:59:49 UTC,0,0,3
brianshumate/joyful,63bdace3a8d729eb2d5794e994c7fa2549db4972,"update
",760e7dab2836853c63805033e514668301fa9c47@brianshumate.com,2016-05-19 04:00:00 UTC,0,0,7
UniversalDependencies/universaldependencies.github.io,4cb9f198e356c0854056310294e733fb12a4be53,"autogenerated by https://github.com/spyysalo/jekyll-hook
",c4eed1fc52bcc3b60c2fe32e32ab24286431b4d0@cs.utu.fi,2016-10-24 11:20:18 UTC,0,0,57
zhaoshuxue/document,24d0e162b47e12bd75b5574a258389dc6075a735,"auto
",aef8286cf21a838cb6973dd0f4e7561c5ddeff9e@163.com,2017-10-10 15:24:53 UTC,0,0,5
ampproject/amphtml-build-artifacts,94b90c9d395fe3cab933d077ce29d5c321db60f8,bundle-size: d2f9bae288c2015715b70ce4090c635e18dd063f (87.61KB),a40ce8e2aea2d588fa7ac5ecced9ea8c8a575378@users.noreply.github.com,2019-07-22 22:36:23 UTC,0,0,63
nikitavoloboev/knowledge,dd0c87a046fb95a8c5029f2fdce765500dc581c5,"Update
",0d32194d9452997a1343fcfb715b631c666dbb1f@icloud.com,2018-04-18 16:05:42 UTC,0,0,7
Kronos-Integration/kronos-service-admin,b611e8994b31db19e5d5004b53b469d9257f2543,"chore(scripts): cover@#overwrite c8 -x 'tests/**/*.mjs' --temp-directory build/tmp ava && c8 report -r lcov -o build/coverage --temp-directory build/tmp
chore(engines): node@>=12.11.0
chore(package): set $.ava.require='esm' as in template
chore(package): set $.ava.files='tests/*-test.mjs' as in template
chore(package): set $.ava.extensions='mjs' as in template",d7345cc33cdae6a44846871372d59b8178f00e4c@gmx.de,2019-09-27 12:01:20 UTC,0,0,362
ethereum/solc-bin,0737182c7098a83ece999c85351d2ef3f32055ff,"Added compiler version v0.4.25-nightly.2018.5.21+commit.e97f9b6b
",711c73f64afdce07b7e38039a96d2224209e9a6c@ethereum.org,2018-05-21 08:38:17 UTC,0,0,65
foray1010/didyoumean2,089b6cc12b9e98340ad2bbd6437cf009fc48bb29,chore(deps): update dependency eslint to v5.15.0,c71e7261d37a4f6ae4cfb0cbd79081310a237e67@renovateapp.com,2019-03-02 07:29:55 UTC,0,0,48
munhyunsu/Hobby,deb811a61dadc6283f36593a19d0f63138de2835,"가위바위보완성!
",006cd18af53351548316261c482c9927dfdebcb3@gmail.com,2017-04-06 15:37:18 UTC,0,0,9
devpunks/snuggsi,9f924ca3146e6e742e06b4133aa10dbc2075a0df,"Update Global Event Handlers to support templates
",c6b737713e2e92b7bd225b33e0014d7aadc48be6@gmail.com,2017-04-19 00:12:54 UTC,0,0,50
maniero/SOpt,edde88cb37053790411308b0dd7433a12f14ef3a,https://pt.stackoverflow.com/q/33301/101,97796e064fb0e0075a5d194964aa73c580cc2af2@klip.net,2017-04-17 14:13:17 UTC,0,0,40
centic9/poi-benchmark,9a4c682e158b25baca4a32f9debe7f47b104e6c6,"Add daily results
",795c6663d56e4363194820cc82ce8e3f41c719e6@apache.org,2017-04-04 23:21:30 UTC,0,0,18
conraid/SlackBuilds,3b2291fde36df76036393053914d76848e457f5f,"badtouch: added version 0.7.1
",4b2ab99506f57cb72c60bed4b4e0560343a81ce2@gmail.com,2019-11-25 16:04:17 UTC,0,0,30
Kronos-Integration/kronos-interceptor,19847c58f27561d1a9d4a8982aea630d36c171e2,"chore(scripts): update cover@nyc --temp-directory build/nyc ava from template
chore(scripts): update precover@rollup -c tests/rollup.config.js from template
chore(scripts): update test@ava from template
chore(scripts): update pretest@rollup -c tests/rollup.config.js from template
chore(scripts): update posttest@npm run prepare && markdown-doctest from template
chore(scripts): update docs@jsdoc2md --configure doc/jsdoc.json -l off -t doc/README.hbs -f src/*.js >README.md from template
chore(devDependencies): remove mocha@^4.0.1
chore(devDependencies): remove chai@^4.1.2
chore(devDependencies): add jsdoc-babel@^0.3.0 from template
chore(devDependencies): add ava@^0.23.0 from template
chore(devDependencies): add rollup-plugin-babel@^3.0.2 from template
chore(devDependencies): add rollup-plugin-multi-entry@^2.0.2 from template
chore(devDependencies): add xo@^0.19.0 from template
chore(package): set template repo
chore(travis): merge from template .travis.yml
docs(README): update from template
chore(rollup): copy from template
chore(git): update .gitignore from template
chore(npm): update .npmignore from template",d7345cc33cdae6a44846871372d59b8178f00e4c@gmx.de,2017-11-09 23:57:16 UTC,0,16,1125
prcutler/nflpool,c398f18bdc74d51a3b1bca35aec41751983d5984,"Add update_nflschedule page

Add page for admin to add the NFLSchedule for the new season to the
database
",78fbcc2f577aece42982abb876f908a3e92bfc4c@gmail.com,2017-08-10 11:49:08 UTC,0,5,106
pytest-dev/plugincompat,8bf49c1ad6acc303e5762a2f829351e9ce9d1dfe,"Updating index (from heroku)
",024fc659bb4ab842ec49c8a162b11a29104488bd@gmail.com,2017-08-17 14:00:44 UTC,0,1,29
yulei88/autohosts,8af5910626e2302d558f7d70152a61df8e853c7c,"2019年 02月 06日 星期三 05:57:50 CST
",fec836a08d5ba40dcd8f6273482761132ccd9e88@china-qizhi.com,2019-02-05 21:57:50 UTC,0,0,31
GridProtectionAlliance/openECA,608afc3e56685ccafaa4de098217d5f4a1c907f2,"openECA: Version change for build v1.2.101.0-master.
",5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@gridprotectionalliance.org,2019-01-19 05:38:28 UTC,0,1,53
tbelliard/gepi,7dc16c2f43d1219eb41f80df722c647bfd025a82,"Correction pour les bulletins au format PDF
Si aucun professeur dans une matière alors boom badabom.



git-svn-id: 7b11013d7afe65cba3eb3c3dbc66347b387182e9@1366 e073496e-d129-0410-8f7b-841bfd467322
",7c6646aa90ee9a6a2c47108fd4dbdafa6c73f570@e073496e-d129-0410-8f7b-841bfd467322,2008-01-16 20:48:17 UTC,1,0,199
fkzhang/WechatUnrecalled,c9897c0121c60ea3d50afbce6719eb924f00ea5b,"update
",8c356baeaf0511a32ad82db725f84d39273f9682@gmail.com,2018-03-01 14:56:34 UTC,0,0,7
purebeer/foambrewers,9068e74247bff75c54584ffcc19908e5d680ec6e,"add some resources
",07c9cd3eb3e4aa2ddf32e08aff5b53df7c160877@gmail.com,2017-03-13 21:13:59 UTC,0,1,19
jerryzhujian9/zmisc,809c912c07948ded1e729298eb0ebe2b9502aff3,"update
",0246cfab7b36955eb5c5f6be26793b40dbe0e61b@gmail.com,2019-02-26 17:28:51 UTC,0,0,7
nZEDb/nZEDbPre_Dumps,8ce2186b8c61ae48b42ad3331234d4cc4e6870eb,"Add daily dump 2017-04-08
",d63866fd6d58313af845d72b6ee0a55361291278@gmail.com,2017-04-08 11:38:18 UTC,0,0,26
PDXChinese/pdxchinese.github.io,c9cf712044e9cfb7c924efbded0bfff817e67fa4,"test more
",a7ffbb33c8a9ef37450fada16efb0d005658a39c@lantongroup.com,2017-12-25 21:07:38 UTC,0,1,10
pytest-dev/plugincompat,298ea860cc7f8ff70a1b71de01b36af523a58f6a,"Updating index (from heroku)
",024fc659bb4ab842ec49c8a162b11a29104488bd@gmail.com,2015-10-19 15:16:13 UTC,0,1,29
obduk/cms,00ead1e7bfa10fc22f679cb248702c127ac2c682,"Merge pull request #1201 from obduk/dependabot/bundler/graphql-1.8.10

",79170e4743e76caac9621250bf0b06dd87c4f2eb@users.noreply.github.com,2018-09-21 20:28:16 UTC,0,1,71
InstantKhabar/_source,59b6381e05e1a38de02613f1b823bcdb1a4516a8,"New changes
",ab41949825606da179db7c89ddcedcc167b64847@instantkhabar.com,2019-09-07 10:19:51 UTC,0,1,12
PainfulMercy/WWE-Champions-Guide,cc06d76ed03e7f6cdbef27bf141c6c18c9bc137c,"updates from bot
",e7cf4d1e2a4a6463c7b382c7f2eb51c7490c6c36@gmail.com,2019-04-23 22:32:38 UTC,0,1,17
java110/MicroCommunity,96ffc8671b110a1119958129ec2ef23f4406d9e4,"完善公司信息开发中 上下页切换完成
",75a186818c0bf2138372dfcfa3e032ffd96026e2@qq.com,2019-03-28 13:00:18 UTC,0,0,18
redkale/redkale,355441e795bda37defc9c04bf8f73dd19e743855,Creator的getConstructorField方法增加对子类字段的支持,7c986369ecdb8895136ab59ebc16b043347fc0cb@qq.com,2018-01-24 02:50:08 UTC,0,0,39
bitrise-io/devcenter,4003c8609cc14e3348014b0e669a61723720c071,"Merge pull request #6 from bitrise-io/feature/export-options-revision

xcodebuil export options - revisions",b7703cd395e9158e171ae2498c10f5dded2b685d@gmail.com,2016-06-14 10:55:18 UTC,0,1,107
StoDevX/AAO-React-Native,096c0c1a1e2bc70b3b1740708c13e43b2b096af3,"Merge pull request #2622 from StoDevX/jest-upgrade

Upgrade to Jest 23",172aa8a882025f3e2d2bd621702ac9e557631cef@gmail.com,2018-06-05 00:48:49 UTC,0,1,70
maniero/SOpt,ab550cbe5c909807db2936bd6693bee31d3f8db0,https://pt.stackoverflow.com/q/396790/101,97796e064fb0e0075a5d194964aa73c580cc2af2@klip.net,2019-07-11 21:45:12 UTC,0,0,41
