repo_name,repo_max_extension,repo_extensions_num,files,avg_size,capped_avg_file,std_size,capped_std_file
IDSIA/sacred,.sh,3,117,4776.1111111111113,4776.1111111111113,5191.4144786630195,5191.4144786630195
IESMonterroso/intranet,.php,2,1067,12513.848172446114,11606.496719775059,32449.412046370926,23510.932049447
IETS3/iets3.opensource,.sh,2,2,1445.5,1445.5,1974.9492398540272,1974.9492398540272
IHTSDO/sct-browser-frontend,.js,1,41,178910.43902439025,70957.195121951212,281351.40802962484,77122.816827518531
IHTSDO/snomed-interaction-components,.js,1,40,50711.225,36722.775000000009,114502.22096502072,46847.863188819327
IJHack/qtpass,.cpp,2,26,7411.3846153846171,7411.3846153846171,8539.8284061305276,8539.8284061305276
ILSCeV/Lara,.sh,3,338,2854.6923076923104,2854.6923076923104,5205.0316913551906,5205.0316913551906
IMA-WorldHealth/bhima,.sh,2,1415,2956.1498233215571,2956.1498233215571,3158.2023851685312,3158.2023851685312
INCF/pybids,.sh,2,63,11113.095238095237,11113.095238095237,17562.174651069112,17562.174651069112
IPGP/webobs,.sh,6,696,10284.1537356322,9792.3620689655254,25989.542975449447,21050.915576758107
ISISComputingGroup/EPICS-inst_servers,.sh,3,262,5554.7748091603025,5554.7748091603025,7171.0244536871,7171.0244536871
ISISComputingGroup/ibex_gui,.sh,5,1336,3509.3285928143678,3509.3285928143678,3562.5897255535956,3562.5897255535956
ISWiB/iswib.org,.php,2,151,3401.3774834437077,3401.3774834437077,5061.6800883260385,5061.6800883260385
ITAM-DS/analisis-numerico-computo-cientifico,.m,2,19,1736.5263157894738,1736.5263157894738,1655.6361774395921,1655.6361774395921
Icinga/icinga2,.sh,6,362,6764.7348066298355,6764.7348066298355,9992.318184186317,9992.318184186317
Icinga/icingaweb2,.sh,3,1803,6629.0354963948939,6540.3954520244051,16296.42660148695,15097.139815427685
Icinga/icingaweb2-module-director,.sh,3,717,3514.3514644351458,3514.3514644351458,5666.2904321765145,5666.2904321765145
IdentityServer/IdentityServer4,.sh,5,1471,25517.093813732125,14040.400407885787,158559.28735844651,35726.533703806526
IdleLands/IdleLands,.sh,2,4,3638.0,3638.0,4537.279875285044,4537.279875285044
IlchCMS/Ilch-2.0,.sh,3,1099,6545.1810737033711,5789.2575068243823,26969.58997037735,15465.363464214483
Illation/ETEngine,.cpp,2,175,4696.8114285714255,4696.8114285714255,4956.7181165792508,4956.7181165792508
ImageEngine/gaffer,.sh,3,1565,6906.87731629392,6906.87731629392,8327.5736110278467,8327.5736110278467
ImageMarkup/isic-archive,.sh,3,135,30898.711111111115,6082.4518518518507,303983.18762173288,17403.20455596309
Impactstory/oadoi,.sh,2,63,8138.3174603174612,8138.3174603174612,11894.325062988863,11894.325062988863
Implem/Implem.Pleasanter,.js,2,665,18575.213533834583,10158.350375939845,159507.64204526335,28113.582479691435
ImpulseAdventure/GUIslice,.cpp,2,50,19892.099999999995,19892.099999999995,27870.565493153579,27870.565493153579
InQuest/ThreatKB,.sh,4,206,5711.3009708737827,4693.5291262135925,27995.669868081975,14172.32433960472
InfiniteFlightAirportEditing/Navigation,.py,1,6,1516.0,1516.0,1564.8914339339967,1564.8914339339967
InformaticsMatters/squonk,.sh,5,722,4121.9030470914158,4121.9030470914158,5289.0968843358178,5289.0968843358178
Infragistics/zero-blocks,.js,1,38,7652.9473684210561,7652.9473684210561,14432.832094479079,14432.832094479079
Inlife/noxrender,.js,1,45,1691.8888888888887,1691.8888888888887,1733.5473381876175,1733.5473381876175
InnovateUKGitHub/innovation-funding-service,.sh,7,5658,4000.8950159066835,4000.8950159066835,6534.3270629883555,6534.3270629883555
Inovesa/Inovesa,.cpp,1,46,6286.4565217391309,6286.4565217391309,7673.2142003683366,7673.2142003683366
InsaLan/insalan.fr,.twig,4,331,3505.9274924471297,3505.9274924471297,8697.0601264571924,8697.0601264571924
InseeFr/Eno,.java,1,50,3521.1800000000003,3521.1800000000003,7540.8751581373008,7540.8751581373008
InsightSoftwareConsortium/ITK,.sh,11,4800,11600.731875000014,10831.354583333345,32969.408474792639,20536.426975638038
Insire/MvvmScarletToolkit,.cs,1,199,2337.5226130653282,2337.5226130653282,3411.4784315795591,3411.4784315795591
IntegratedAlarmSystem-Group/ias,.sh,4,460,4672.930434782611,4672.930434782611,5566.6898997155022,5566.6898997155022
IntelLabs/hpat,.sh,4,134,13470.186567164181,13470.186567164181,20991.378278894354,20991.378278894354
IntellectualSites/PlotSquared,.js,3,446,6219.569506726456,6219.569506726456,13041.297831891645,13041.297831891645
InterestingLab/waterdrop,.sh,3,115,2101.2782608695652,2101.2782608695652,2304.1838473944385,2304.1838473944385
Invenietis/CK-AspNet-Auth,.js,2,119,7350.7815126050446,6827.6470588235279,24875.28018585399,19946.27577301989
Ircam-Web/mezzanine-organization,.py,2,629,2553.8298887122437,2470.5389507154232,10210.736722142732,8329.6830282303872
JGRennison/OpenTTD-patches,.sh,4,468,21271.232905982895,20871.446581196607,33271.125999898162,30270.305226627639
JLLeitschuh/ktlint-gradle,.bat,1,2,2842.0,2842.0,0.0,0.0
JMRI/EngineDriver,.java,2,48,22744.5625,20722.083333333332,45508.163784284763,34562.92921111406
JNOSQL/diana,.java,1,867,3351.4521337946958,3351.4521337946958,3875.9496931689368,3875.9496931689368
JNechaevsky/russian-doom,.sh,3,581,24531.433734939765,21773.330464715982,55761.172459329959,32385.606022624841
JPETTomography/j-pet-framework,.sh,2,150,4297.5799999999981,4297.5799999999981,3108.384336730614,3108.384336730614
JabRef/jabref,.sh,6,1524,4190.1686351706021,4190.1686351706021,6862.4461886771132,6862.4461886771132
Jackett/Jackett,.sh,3,281,8356.1459074733066,8356.1459074733066,15062.591374591577,15062.591374591577
JacobDB/new-site,.php,2,93,4456.7956989247323,4456.7956989247323,7752.5709348003866,7752.5709348003866
JacquesCarette/literate-scientific-software,.sh,7,452,4793.2522123893823,4793.2522123893823,9763.5743040772049,9763.5743040772049
James-Yu/LaTeX-Workshop,.py,3,11,45611.36363636364,19275.454545454544,142497.16593621977,55264.958705066689
Jasig/NotificationPortlet,.js,4,134,4211.126865671642,4211.126865671642,3452.2374338352747,3452.2374338352747
Jasig/cas,.sh,6,3561,2911.59337264813,2911.59337264813,3274.3003310083595,3274.3003310083595
Jasig/uPortal,.module,5,1894,5388.1172122492117,5388.1172122492117,7520.1227700404716,7520.1227700404716
Jason-Rev/vscode-spell-checker,.sh,3,12,1032.5,1032.5,936.90801915857048,936.90801915857048
Jason3S/cspell,.py,4,6,1058.1666666666665,1058.1666666666665,1157.2998603070282,1157.2998603070282
JasonBarnabe/greasyfork,.tpl,5,437,2481.4210526315787,2187.4576659038894,15559.282067477769,9818.2748167495029
JasperFx/jasper,.rb,3,631,7675.74326465927,2510.6450079239294,137057.88275272961,7693.5917265431362
JavaEden/Orchid,.swift,8,231,3740.3246753246758,3740.3246753246758,7697.5314814017538,7697.5314814017538
Javlo/javlo,.js,3,2094,11435.517191977086,10439.447468958911,33647.742600668222,24246.730480256268
Javran/Project-Euler,.hs,1,145,1582.7034482758627,1582.7034482758627,1444.355099863574,1444.355099863574
Javran/misc,.sh,5,68,1399.6029411764709,1399.6029411764709,1431.7370843828803,1431.7370843828803
Jawira/case-converter,.php,1,51,1767.6470588235295,1767.6470588235295,4097.1339730281188,4097.1339730281188
Jaxelr/Nancy.Template.Webservice,.js,3,20,83202.700000000012,28874.550000000003,233431.63840542716,67453.933517604208
Jean-Romain/lidR,.cpp,1,10,8886.8,8886.8,9898.9773972421572,9898.9773972421572
JedWatson/react-select,.js,1,171,2936.8713450292403,2936.8713450292403,7548.8173811491024,7548.8173811491024
Jedisjeux/Jedisjeux,.twig,6,1360,3622.2514705882359,3310.5470588235262,18399.840445328249,12605.735918534096
JeevanJames/ConsoleFx,.cs,1,133,3689.6165413533831,3689.6165413533831,3549.751273236694,3549.751273236694
JeffDeCola/my-cheat-sheets,.sh,2,57,958.82456140350882,958.82456140350882,791.91919056553058,791.91919056553058
Jeffail/benthos,.sh,2,640,4733.6718749999991,4733.6718749999991,4010.1535749871719,4010.1535749871719
Jericho/StrongGrid,.cs,1,368,3719.1929347826103,3719.1929347826103,5369.0187290172971,5369.0187290172971
Jerry-Shaw/NervSys,.php,1,39,5813.538461538461,5813.538461538461,4819.3771209574479,4819.3771209574479
JetBrains/ideavim,.java,2,113,11493.230088495577,11493.230088495577,21070.282697781819,21070.282697781819
JetBrains/intellij-community,.sh,15,78132,2672.146585265963,2595.8783852966726,12264.662478633038,7146.9005098971684
JetBrains/intellij-scala,.sh,4,9204,1676.7995436766607,1676.7995436766607,4040.3518851420258,4040.3518851420258
JetBrains/intellij-sdk-docs,.java,2,125,1550.9519999999998,1550.9519999999998,1832.8075055815677,1832.8075055815677
JetBrains/jdk8u_jdk,.sh,11,18937,10527.994455299156,9914.46047420394,30609.402055254341,18203.354204532265
JetBrains/kotlin-native,.swift,10,177,31077.25423728814,9898.5988700564922,292997.21999652259,23173.956016560889
JetBrains/kotlin-web-site,.twig,4,78,2831.5128205128217,2831.5128205128217,4159.8606050059234,4159.8606050059234
JetBrains/resharper-unity,.sh,4,1571,1842.3577339274327,1842.3577339274327,3739.7728628321133,3739.7728628321133
JetBrains/xodus,.js,3,716,4912.9902234636829,4912.9902234636829,7623.5509697722528,7623.5509697722528
JiHong88/SunEditor,.js,1,49,16627.918367346949,15782.918367346943,41537.727868186659,37542.559201656244
JimmyKenMerchant/RaspberryPi,.s,2,112,17969.580357142862,17969.580357142862,20825.225262136053,20825.225262136053
John-Leitch/Aphid,.js,2,924,17549.808441558434,8491.4913419913464,139797.87314471803,25530.796763287442
JohnAustinDev/osis-converters,.sh,4,35,19466.685714285715,18741.685714285715,37590.458236860366,33852.137614120889
JohnCoates/Aerial,.swift,2,62,6855.387096774195,6855.387096774195,8324.80909908595,8324.80909908595
JohnSnowLabs/spark-nlp,.scala,5,390,6730.5076923076931,6595.6538461538457,18401.053701909503,16843.866843980977
JohnstonCode/svn-scm,.sh,2,2,1230.5,1230.5,1003.384522503711,1003.384522503711
JoinMarket-Org/joinmarket-clientserver,.sh,2,109,11413.440366972476,11413.440366972476,14113.647646759286,14113.647646759286
JonasKoenemann/optimal-control,.m,1,82,1588.8170731707319,1588.8170731707319,2148.3278546495026,2148.3278546495026
JonathanSalwan/Triton,.sh,4,187,17600.513368983957,14829.999999999998,55808.735859255532,31990.039389637175
JosefNemec/Playnite,.py,3,792,5139.5189393939372,4474.1830808080831,26366.313844310553,12075.819925595732
JourneyOver/chocolatey-packages,.js,1,1,256.0,256.0,,
JuliaGPU/CUDAnative.jl,.c,1,1,2327.0,2327.0,,
Julian/jsonschema,.py,3,29,7302.6206896551721,7302.6206896551721,11921.927712693929,11921.927712693929
Juniper/contrail-controller,.sh,10,2359,17806.557863501504,16482.921153030951,47399.24494226282,28156.604087996242
Juniper/contrail-vrouter,.sh,3,136,18173.294117647059,18173.294117647059,24407.194284903002,24407.194284903002
JunoLab/atom-julia-client,.js,2,57,3430.3157894736855,3430.3157894736855,3054.0510985872443,3054.0510985872443
KC3Kai/KC3Kai,.pl,2,211,25981.625592417065,20354.777251184827,84068.118847680409,37061.8740183886
KC3Kai/kc3-translations,.py,2,8,12847.875,12847.875,29420.256614582024,29420.256614582024
KDE/akonadi,.sh,3,476,8060.6260504201691,8060.6260504201691,9588.6856083436578,9588.6856083436578
KDE/kbibtex,.sh,3,145,16393.220689655169,14641.931034482757,37693.449922527245,19339.837762754247
KDE/kdeconnect-android,.sh,3,144,6817.166666666667,6817.166666666667,6265.4842372535513,6265.4842372535513
KDE/kdeconnect-kde,.sh,3,145,5029.8482758620667,5029.8482758620667,4584.5728086628778,4584.5728086628778
KDE/kdenlive,.sh,5,299,15665.508361204014,15665.508361204014,24324.123379965618,24324.123379965618
KDE/kio,.sh,3,316,13946.547468354429,13882.148734177219,21357.4665495884,20800.887080748791
KDE/kmymoney,.sh,5,506,11572.474308300387,11572.474308300387,18277.337889882187,18277.337889882187
KDE/kpimtextedit,.sh,2,80,7893.3500000000031,7893.3500000000031,17789.937844435,17789.937844435
KDE/kwin,.sh,4,545,11975.664220183484,11975.664220183484,18006.846621368786,18006.846621368786
KDE/labplot,.sh,5,269,19127.542750929373,19127.542750929373,24305.909009671115,24305.909009671115
KDE/ocs-webserver,.sh,4,3816,12301.257861635231,10348.983490566028,50848.366086236354,24518.745959146519
KDE/ring-kde,.sh,3,63,4972.0793650793676,4972.0793650793676,4723.2561496164817,4723.2561496164817
KDE/smb4k,.sh,2,73,12685.013698630135,12685.013698630135,14621.712868475533,14621.712868475533
KDE/tellico,.sh,6,363,9912.6033057851237,9912.6033057851237,10655.620673693602,10655.620673693602
KE-works/pykechain,.sh,3,89,10738.404494382021,10738.404494382021,16676.735553485541,16676.735553485541
KN4CK3R/ReClass.NET,.cs,3,302,5070.2119205297995,5043.7814569536413,13723.339385459187,13362.506325570719
KNMI/GeoWeb-FrontEnd,.sh,2,166,4949.5180722891564,4949.5180722891564,11759.482347256151,11759.482347256151
KSP-KOS/KOS,.sh,4,477,6329.7379454926568,6329.7379454926568,14423.685343894271,14423.685343894271
Kaffeine/telegram-qt,.cpp,1,157,13351.738853503184,12884.859872611465,30022.965008461673,26641.018780680031
Kaggle/docker-python,.tpl,3,85,1126.1294117647055,1126.1294117647055,1850.0705313983194,1850.0705313983194
KaiserY/trpl-zh-cn,.js,1,1,1288.0,1288.0,,
Kamahl19/react-starter,.js,1,1,565.0,565.0,,
Karaage-Cluster/karaage,.sh,3,231,6997.870129870128,5335.1341991341969,36070.120643600982,17503.166501700773
Karlson2k/libmicrohttpd,.sh,2,195,11664.912820512818,11442.241025641022,22829.69161451836,20825.0077369909
KarrLab/kinetic_datanator,.sh,2,92,5083.869565217391,5083.869565217391,7309.3876748057364,7309.3876748057364
KarrLab/obj_model,.py,2,77,27336.090909090904,24145.71428571429,61301.28606579615,49424.758610239587
KarrLab/wc_utils,.sh,3,72,5641.11111111111,5641.11111111111,8103.4998204228468,8103.4998204228468
Karspexet/Karspexet,.py,2,75,1630.3866666666661,1630.3866666666661,2806.6594209531772,2806.6594209531772
Keeper-Security/Commander,.py,2,119,10531.89075630252,10514.294117647059,25149.434535473491,25025.032210600155
Kenshin/simpread,.js,1,46,16289.260869565212,16289.260869565212,22528.61853281513,22528.61853281513
Kentico/KInspector,.sh,3,192,1802.1874999999998,1802.1874999999998,3521.051688180351,3521.051688180351
KerkhoffTechnologies/django-connectwise,.py,1,164,3450.8780487804879,3450.8780487804879,11098.414597319463,11098.414597319463
KevinOConnor/klipper,.sh,7,382,11464.819371727743,11464.819371727743,19018.876984996696,19018.876984996696
KhronosGroup/SPIRV-Cross,.sh,4,28,51393.892857142848,33677.928571428565,114608.94048065887,57556.313866687415
KhronosGroup/SPIRV-Tools,.sh,7,669,18472.568011958152,17622.97608370705,34893.694796712211,28575.593842552385
KillerCodeMonkey/ngx-quill,.js,1,3,820.66666666666663,820.66666666666663,202.37177009981738,202.37177009981738
Kinematics/NetTally,.cs,1,180,7579.8666666666641,7579.8666666666641,8191.46818403489,8191.46818403489
KissKissBankBank/kitten,.js,1,1165,2494.77939914163,2494.77939914163,2693.2498461783111,2693.2498461783111
Kittyfisto/Tailviewer,.cs,1,845,2868.5668639053283,2868.5668639053283,4333.8631231805975,4333.8631231805975
Kitware/VeloView,.sh,4,90,10954.688888888883,10954.688888888883,15516.659844618072,15516.659844618072
KitwareMedical/ITKTubeTK,.sh,3,250,6917.5719999999974,6917.5719999999974,9755.3422866311212,9755.3422866311212
KmolYuan/Pyslvs-PyQt5,.sh,3,92,53971.858695652161,10245.010869565218,437949.73788129893,20278.549660135013
KmolYuan/pyslvs,.py,3,14,7424.2142857142862,7424.2142857142862,5642.57898180735,5642.57898180735
KnapsackPro/rails-app-with-knapsack_pro,.rb,2,100,708.7299999999999,708.7299999999999,1089.773610583057,1089.773610583057
Koensw/allpix-squared,.sh,5,91,7793.868131868132,7793.868131868132,8347.9221090025239,8347.9221090025239
Koha-Community/Koha,.sh,6,1759,19761.06083001705,10641.316657191581,212431.07043259454,27375.729199264821
Komet/MediaElch,.sh,2,306,7289.1601307189558,7289.1601307189558,9727.0016965035175,9727.0016965035175
Konard/LinksPlatform,.sh,4,71,18079.154929577464,16481.859154929574,44728.447025721747,36592.2835863737
KonkerLabs/konker-platform,.tpl,5,780,7267.7999999999965,6645.5141025641005,24445.978850727544,15760.72382718908
Kotori316/QuarryPlus,.scala,3,192,4629.2291666666688,4629.2291666666688,5563.3813101079049,5563.3813101079049
Kozea/WeasyPrint,.py,1,91,15819.043956043952,15819.043956043952,15887.525437631239,15887.525437631239
Kronos-Integration/kronos-interceptor-line-header,.js,1,7,4340.8571428571431,4340.8571428571431,5420.4658910642065,5420.4658910642065
Kronos-Integration/kronos-interceptor-line-tokens2obj,.js,1,6,1965.8333333333335,1965.8333333333335,2266.6240461679272,2266.6240461679272
Kronos-Tools/npm-package-template,.js,1,1,198.0,198.0,,
Kronuz/Xapiand,.sh,6,444,12278.45945945946,11946.970720720721,23718.177067963017,19963.598240100484
Kunstmaan/KunstmaanBundlesCMS,.twig,4,2152,4209.6161710037131,3745.9052044609693,26153.39698856261,10245.479217826323
KyberNetwork/KyberWallet,.sh,3,683,65260.68081991213,18423.194729136132,374311.56037300196,42816.868307940982
Kylart/KawAnime,.js,2,271,913.25830258302585,913.25830258302585,1224.2889877905691,1224.2889877905691
LDmicro/LDmicro,.s,7,136,24534.573529411762,22790.757352941182,46396.232592685294,37686.839243958173
LGSInnovations/bits,.js,1,39,2552.7179487179487,2552.7179487179487,3820.9035645947051,3820.9035645947051
LISTEN-moe/android-app,.bat,1,1,2404.0,2404.0,,
LLK/scratch-gui,.sh,2,140,3226.5357142857156,3226.5357142857156,4316.0192314109945,4316.0192314109945
LLK/scratch-render,.js,1,27,8113.9629629629617,8113.9629629629617,15049.774344031468,15049.774344031468
LLK/scratch-vm,.js,1,214,8342.0140186915887,8342.0140186915887,13724.751599034556,13724.751599034556
LLK/scratch-www,.js,1,80,15938.8,5947.1625000000022,109797.73284076566,20942.809352635919
LLNL/spack,.sh,5,3817,2494.6510348441184,2494.6510348441184,5859.7134382494423,5859.7134382494423
LMMS/lmms,.sh,5,416,9090.9639423076933,9090.9639423076933,12467.310168583297,12467.310168583297
LN-Zap/zap-desktop,.sh,2,912,2337.9912280701756,2054.6732456140357,14950.070545117329,6806.3852240724036
LWJGL/lwjgl3,.m,6,3632,15530.384361233475,13558.152808370047,49191.518567223022,24614.685221982931
LagoLunatic/dsvrandom,.rb,2,37,18859.540540540544,18859.540540540544,24470.072966329248,24470.072966329248
Laidout/laidout,.sh,5,164,26908.274390243903,25468.323170731714,45992.806512537441,36222.090460440952
Laidout/laxkit,.py,3,187,24110.764705882353,23745.839572192515,31714.577841333732,29519.691307284189
