repo_name,repo_max_extension,repo_extensions_num,files,avg_size,capped_avg_file,std_size,capped_std_file,major_extension,major_files,major_avg_size,major_capped_avg_file,major_std_size,major_capped_std_file,major_extension_ratio
nuclio/nuclio,.tpl,14,13367,19548.194808109518,12676.570958330216,120740.21180236492,31317.110455492122,.go,12971,19815.446149101866,12761.303060673803,122404.10636809291,31388.532155614008,0.97037480362085737
openshift/origin,.swift,15,40395,16144.495605891836,11538.023938606269,106017.51307829523,25346.005463508991,.go,39250,16448.760917197447,11729.942904458596,107434.07528837382,25559.848743699269,0.971654907785617
charlesrosenbauer/Bzo-Compiler,.hs,1,27,8608.925925925927,8608.925925925927,7545.968209916553,7545.968209916553,.hs,27,8608.925925925927,8608.925925925927,7545.968209916553,7545.968209916553,1.0
dorchard/gram_lang,.hs,1,58,6508.7586206896558,6508.7586206896558,8992.658280967742,8992.658280967742,.hs,58,6508.7586206896558,6508.7586206896558,8992.658280967742,8992.658280967742,1.0
LambdaHack/LambdaHack,.hs,1,149,13867.100671140934,13867.100671140934,15560.931004048884,15560.931004048884,.hs,149,13867.100671140935,13867.100671140935,15560.931004048882,15560.931004048882,1.0
nikita-volkov/hasql-th,.hs,1,18,12415.722222222223,12415.722222222223,16850.179226854656,16850.179226854656,.hs,18,12415.722222222221,12415.722222222221,16850.17922685466,16850.17922685466,1.0
cutsea110/aop,.hs,1,42,2250.8333333333339,2250.8333333333339,2040.5539649173304,2040.5539649173304,.hs,42,2250.8333333333326,2250.8333333333326,2040.5539649173304,2040.5539649173304,1.0
koalaman/shellcheck,.hs,1,24,22574.916666666664,22574.916666666664,41415.546646069444,41415.546646069444,.hs,24,22574.916666666668,22574.916666666668,41415.546646069437,41415.546646069437,1.0
colah/ImplicitCAD,.hs,1,69,5221.9275362318831,5221.9275362318831,4590.6693453993639,4590.6693453993639,.hs,69,5221.9275362318831,5221.9275362318831,4590.6693453993648,4590.6693453993648,1.0
egison/egison,.hs,1,20,15904.0,15904.0,16213.335735875284,16213.335735875284,.hs,20,15903.999999999998,15903.999999999998,16213.335735875286,16213.335735875286,1.0
Javran/Project-Euler,.hs,1,145,1582.7034482758627,1582.7034482758627,1444.355099863574,1444.355099863574,.hs,145,1582.703448275862,1582.703448275862,1444.3550998635744,1444.3550998635744,1.0
vitaB/dit-calendar,.hs,1,63,2146.8571428571427,2146.8571428571427,1427.050091319026,1427.050091319026,.hs,63,2146.8571428571427,2146.8571428571427,1427.0500913190263,1427.0500913190263,1.0
mtlstats/mtlstats,.hs,1,43,4953.3023255813951,4953.3023255813951,5928.7730985459448,5928.7730985459448,.hs,43,4953.3023255813951,4953.3023255813951,5928.773098545943,5928.773098545943,1.0
alanz/haskell-lsp,.hs,1,50,8299.54,8299.54,14701.694568730667,14701.694568730667,.hs,50,8299.5399999999991,8299.5399999999991,14701.694568730671,14701.694568730671,1.0
AllureOfTheStars/Allure,.hs,1,20,25281.949999999997,25281.949999999997,26708.494691419415,26708.494691419415,.hs,20,25281.95,25281.95,26708.494691419415,26708.494691419415,1.0
Southern-Exposure-Seed-Exchange/southernexposure.com,.js,2,57,9771.1228070175475,9771.1228070175475,10410.914242257937,10410.914242257937,.hs,54,10039.703703703708,10039.703703703708,10604.185226864269,10604.185226864269,0.94736842105263153
haskellweekly/haskellweekly.github.io,.sh,2,5,5018.2,5018.2,5347.0180194197965,5347.0180194197965,.hs,4,6158.25,6158.25,5427.3420981176414,5427.3420981176414,0.8
opentower/carnap,.js,2,165,12018.096969696971,10109.581818181823,39621.397933105123,17201.762102758868,.hs,157,8090.7197452229284,8090.7197452229284,8635.8316406749163,8635.8316406749163,0.95151515151515154
zenhack/haskell-capnp,.sh,2,116,9053.3706896551685,9053.3706896551685,20744.131879110195,20744.131879110195,.hs,113,9272.48672566372,9272.48672566372,20975.137047958131,20975.137047958131,0.97413793103448276
coghex/abridgefaraway,.lua,2,39,4409.5897435897432,4409.5897435897432,4056.1240554963611,4056.1240554963611,.hs,36,4684.13888888889,4684.13888888889,4103.4602621465547,4103.4602621465547,0.92307692307692313
hvr/multi-ghc-travis,.py,2,46,4928.4130434782592,4928.4130434782592,6175.4192536974524,6175.4192536974524,.hs,45,4826.311111111113,4826.311111111113,6205.8106708816285,6205.8106708816285,0.97826086956521741
matterhorn-chat/matterhorn,.sh,2,99,7417.3535353535372,7417.3535353535372,11301.699066153753,11301.699066153753,.hs,94,7716.6808510638284,7716.6808510638284,11517.655230322518,11517.655230322518,0.9494949494949495
rumblesan/improviz,.sh,2,94,2667.8085106382978,2667.8085106382978,2478.8219682006843,2478.8219682006843,.hs,91,2727.3846153846166,2727.3846153846166,2494.6824548281388,2494.6824548281388,0.96808510638297873
reflex-frp/reflex,.hs,2,71,8438.8450704225361,8438.8450704225361,17294.152083165398,17294.152083165398,.hs,70,8448.6857142857152,8448.6857142857152,17418.821010821586,17418.821010821586,0.9859154929577465
oprdyn/technique,.sh,2,30,3627.0,3627.0,3953.2106549940677,3953.2106549940677,.hs,28,3873.6071428571431,3873.6071428571431,3979.8830276807339,3979.8830276807339,0.93333333333333335
aelve/guide,.sh,3,92,8074.67391304348,8074.67391304348,16347.358526489768,16347.358526489768,.hs,67,6763.5373134328365,6763.5373134328365,7752.1257775242739,7752.1257775242739,0.72826086956521741
lamdu/lamdu,.sh,3,337,4510.5074183976221,4510.5074183976221,5004.9492856450925,5004.9492856450925,.hs,327,4581.3180428134583,4581.3180428134583,5012.9397920443034,5012.9397920443034,0.97032640949554894
reflex-frp/reflex-dom,.java,3,51,9618.941176470591,9618.941176470591,19671.868019496029,19671.868019496029,.hs,49,9795.9387755102,9795.9387755102,20054.750925495769,20054.750925495769,0.96078431372549022
gcross/habit-of-fate,.sh,3,102,4637.1274509803943,4637.1274509803943,7210.1480089057868,7210.1480089057868,.hs,91,4668.3736263736273,4668.3736263736273,6160.42060549684,6160.42060549684,0.89215686274509809
google/codeworld,.sh,3,202,5696.6237623762345,5696.6237623762345,9732.84352344015,9732.84352344015,.hs,174,4931.3103448275879,4931.3103448275879,8660.8276691486044,8660.8276691486044,0.86138613861386137
Gabriel439/Haskell-Dhall-Library,.sh,3,87,13515.965517241373,12156.505747126437,35584.891789375841,25082.641286436246,.hs,85,13821.88235294118,12430.435294117649,35948.7393938898,25314.27523790022,0.97701149425287359
tidalcycles/Tidal,.sh,3,81,6430.8765432098762,6430.8765432098762,10720.986751907114,10720.986751907114,.hs,79,6542.8354430379741,6542.8354430379741,10833.619304821665,10833.619304821665,0.97530864197530864
harendra-kumar/asyncly,.sh,4,109,14634.100917431197,14634.100917431197,23180.109729530071,23180.109729530071,.hs,105,15061.895238095236,15061.895238095236,23505.996072575173,23505.996072575173,0.963302752293578
mumuki/mulang,.sh,4,141,9553.0141843971669,5351.1418439716335,65442.052605556091,16425.155850785519,.hs,104,4335.9999999999982,4335.9999999999982,5595.6216084065254,5595.6216084065254,0.73758865248226946
input-output-hk/cardano-sl,.sh,4,1227,5534.1255093724512,5534.1255093724512,7687.4458103460966,7687.4458103460966,.hs,1144,5799.8138111888193,5799.8138111888193,7808.6253454722028,7808.6253454722028,0.93235533822330885
penrose/penrose,.sh,4,46,41837.565217391304,16705.652173913044,197076.52006835112,33469.106530064011,.hs,33,16419.81818181818,16419.81818181818,24548.884373142278,24548.884373142278,0.717391304347826
google-research/dex-lang,.py,4,39,7036.2307692307686,7036.2307692307686,6405.6446015318088,6405.6446015318088,.hs,33,8089.81818181818,8089.81818181818,6411.648035287737,6411.648035287737,0.84615384615384615
diku-dk/futhark,.sh,4,243,12133.893004115229,12133.893004115229,14838.93594612828,14838.93594612828,.hs,217,12859.903225806453,12859.903225806453,15277.423065826841,15277.423065826841,0.89300411522633749
Javran/misc,.sh,5,68,1399.6029411764709,1399.6029411764709,1431.7370843828803,1431.7370843828803,.hs,63,1419.1904761904761,1419.1904761904761,1463.5816083922223,1463.5816083922223,0.92647058823529416
kadena-io/pact,.sh,5,169,11650.952662721891,11650.952662721891,21603.178535921252,21603.178535921252,.hs,151,10703.45033112583,10703.45033112583,16559.33670841065,16559.33670841065,0.893491124260355
simonmichael/hledger,.sh,5,226,12329.053097345133,12054.685840707964,25683.036604936377,23390.024152445345,.hs,147,8482.2857142857083,8482.2857142857083,11160.717634779927,11160.717634779927,0.65044247787610621
merijn/GPU-benchmarks,.sh,5,104,4984.2499999999973,4984.2499999999973,4380.088935458306,4380.088935458306,.hs,78,4785.2948717948711,4785.2948717948711,4369.5058685505892,4369.5058685505892,0.75
antalsz/hs-to-coq,.sh,7,246,13028.43089430894,7105.9959349593473,91018.1950852287,24042.242201370715,.hs,232,13683.73275862069,7403.9094827586214,93692.0924167355,24716.194549156862,0.943089430894309
zaproxy/zap-extensions,.rb,7,3020,3964.8135761589456,3964.8135761589456,7091.4604519929926,7091.4604519929926,.hs,1568,974.70344387755142,974.70344387755142,30.556768195935383,30.556768195935383,0.519205298013245
thalerjonathan/phd,.sh,7,1220,20421.705737704928,8134.8377049180272,235135.20967291138,25599.07036384166,.hs,757,4175.3685601056732,4175.3685601056732,4472.8254159183707,4472.8254159183707,0.62049180327868847
JacquesCarette/literate-scientific-software,.sh,7,452,4793.2522123893823,4793.2522123893823,9763.5743040772049,9763.5743040772049,.hs,302,5690.1788079470143,5690.1788079470143,11467.859971244901,11467.859971244901,0.668141592920354
TobitSoftware/chayns-components,.js,1,93,1047.6021505376339,1047.6021505376339,1431.7931911310504,1431.7931911310504,.js,93,1047.6021505376345,1047.6021505376345,1431.7931911310504,1431.7931911310504,1.0
automategreen/dynamoose,.js,1,31,13332.548387096773,13332.548387096773,22347.954249160721,22347.954249160721,.js,31,13332.548387096771,13332.548387096771,22347.954249160721,22347.954249160721,1.0
axelpale/sprinkler,.js,1,30,862.26666666666665,862.26666666666665,692.29064722115459,692.29064722115459,.js,30,862.26666666666665,862.26666666666665,692.29064722115459,692.29064722115459,1.0
chipster/chipster-web,.js,1,6,741388.0,123871.0,736139.7364979015,95233.648639543375,.js,6,741388.0,123871.0,736139.73649790161,95233.648639543375,1.0
hexojs/site,.js,1,7,1635.9999999999998,1635.9999999999998,1562.0723414746196,1562.0723414746196,.js,7,1635.9999999999998,1635.9999999999998,1562.0723414746194,1562.0723414746194,1.0
juxt/edge,.js,1,2,25693.0,25693.0,35201.189781028712,35201.189781028712,.js,2,25693.0,25693.0,35201.189781028712,35201.189781028712,1.0
milesj/build-tool-config,.js,1,14,2471.1428571428573,2471.1428571428573,3730.952979048132,3730.952979048132,.js,14,2471.1428571428573,2471.1428571428573,3730.9529790481324,3730.9529790481324,1.0
mzio/mzio.github.io,.js,1,2,7947.0,7947.0,3073.0860710367356,3073.0860710367356,.js,2,7947.0,7947.0,3073.0860710367356,3073.0860710367356,1.0
northbright/bookmarks,.js,1,100,90648.76,50917.590000000011,218540.10720296908,64268.9653870444,.js,100,90648.75999999998,50917.589999999989,218540.10720296923,64268.9653870444,1.0
phetsims/chipper,.js,1,95,4112.9789473684186,4112.9789473684186,5270.118897239553,5270.118897239553,.js,95,4112.9789473684223,4112.9789473684223,5270.1188972395521,5270.1188972395521,1.0
poteto/hiring-without-whiteboards,.js,1,1,20.0,20.0,,,.js,1,20.0,20.0,,,1.0
webpack/webpack-dev-server,.js,1,237,2738.729957805906,2423.7426160337559,17100.999822430509,12377.655035385269,.js,237,2738.7299578059074,2423.742616033755,17100.999822430509,12377.65503538526,1.0
willsoto/ng-chartist,.js,1,3,1019.3333333333334,1019.3333333333334,292.038239505263,292.038239505263,.js,3,1019.3333333333333,1019.3333333333333,292.038239505263,292.038239505263,1.0
TheScienceMuseum/collectionsonline,.js,1,299,1867.4749163879594,1867.4749163879594,4420.9997315139644,4420.9997315139644,.js,299,1867.4749163879594,1867.4749163879594,4420.9997315139644,4420.9997315139644,1.0
TryGhost/Ghost,.js,1,1085,4315.302304147468,4281.6248847926263,10006.91776234096,9311.3453771608638,.js,1085,4315.3023041474689,4281.624884792629,10006.917762340951,9311.3453771608638,1.0
alvachien/achihui,.js,1,4,91497.5,46914.0,181454.3072337129,92287.926140602664,.js,4,91497.5,46914.0,181454.3072337129,92287.926140602678,1.0
autoserver-org/autoserver,.js,1,639,886.0297339593111,886.0297339593111,804.465316730914,804.465316730914,.js,639,886.02973395931122,886.02973395931122,804.46531673091408,804.46531673091408,1.0
cgwire/kitsu,.js,1,151,4841.0066225165574,4841.0066225165574,7468.6469684914055,7468.6469684914055,.js,151,4841.0066225165556,4841.0066225165556,7468.6469684914046,7468.6469684914046,1.0
eBay/skin,.js,1,55,58082.290909090916,55710.581818181832,70721.021521623625,65949.807797347457,.js,55,58082.290909090909,55710.5818181818,70721.021521623639,65949.807797347457,1.0
facebook/relay,.js,1,483,8426.4037267080657,8426.4037267080657,14265.699906930326,14265.699906930326,.js,483,8426.403726708073,8426.403726708073,14265.699906930324,14265.699906930324,1.0
gemini-testing/html-reporter,.js,1,176,3270.9147727272721,3270.9147727272721,6359.4854669323186,6359.4854669323186,.js,176,3270.914772727273,3270.914772727273,6359.4854669323186,6359.4854669323186,1.0
jbucaran/hyperapp,.js,1,7,2280.2857142857142,2280.2857142857142,4204.0544206073937,4204.0544206073937,.js,7,2280.2857142857142,2280.2857142857142,4204.0544206073937,4204.0544206073937,1.0
lainsce/lainsce.github.io,.js,1,15,3956.8666666666672,3956.8666666666672,4459.2124523550219,4459.2124523550219,.js,15,3956.8666666666672,3956.8666666666672,4459.2124523550237,4459.2124523550237,1.0
meetfranz/franz,.js,1,263,2529.3574144486697,2529.3574144486697,3387.4155376096237,3387.4155376096237,.js,263,2529.3574144486688,2529.3574144486688,3387.4155376096223,3387.4155376096223,1.0
sanity-io/sanity,.js,1,1129,1990.3888396811337,1990.3888396811337,4784.0249434801126,4784.0249434801126,.js,1129,1990.3888396811326,1990.3888396811326,4784.0249434801135,4784.0249434801135,1.0
stephenegriffin/MHA,.js,1,34,17662.588235294123,14173.117647058823,53271.870605083,34541.325483651577,.js,34,17662.588235294115,14173.117647058825,53271.870605082993,34541.325483651577,1.0
tinymce/tinymce,.js,1,48,7584.4166666666688,6325.1875,35465.826805132165,26856.456930857228,.js,48,7584.416666666667,6325.1875000000018,35465.826805132172,26856.456930857232,1.0
DBCDK/hejmdal,.js,1,138,2490.31884057971,2490.31884057971,3828.3418853374765,3828.3418853374765,.js,138,2490.31884057971,2490.31884057971,3828.3418853374765,3828.3418853374765,1.0
Dart-Code/Dart-Code,.js,1,4,1149.25,1149.25,385.297612242796,385.297612242796,.js,4,1149.25,1149.25,385.29761224279605,385.29761224279605,1.0
Kronos-Integration/kronos-interceptor-line-header,.js,1,7,4340.8571428571431,4340.8571428571431,5420.4658910642065,5420.4658910642065,.js,7,4340.8571428571431,4340.8571428571431,5420.4658910642065,5420.4658910642065,1.0
SortableJS/Vue.Draggable,.js,1,22,574752.86363636365,20962.772727272728,2634366.1810662453,45975.869088791536,.js,22,574752.86363636376,20962.772727272728,2634366.1810662448,45975.869088791536,1.0
bcgov/MyGovBC-MSP,.js,1,68,178127.52941176473,34592.691176470595,634878.98947828577,65269.811127843765,.js,68,178127.5294117647,34592.691176470587,634878.98947828577,65269.811127843772,1.0
chrisburnell/chrisburnell.github.io,.js,1,13,8661.3846153846152,8661.3846153846152,14428.995625351416,14428.995625351416,.js,13,8661.3846153846171,8661.3846153846171,14428.995625351417,14428.995625351417,1.0
internet4000/radio4000,.js,1,298,644.32550335570488,644.32550335570488,774.69142640714426,774.69142640714426,.js,298,644.32550335570431,644.32550335570431,774.69142640714415,774.69142640714415,1.0
jamhall/s3rver,.js,1,22,10656.863636363636,10656.863636363636,24217.453743894348,24217.453743894348,.js,22,10656.863636363636,10656.863636363636,24217.453743894348,24217.453743894348,1.0
lingochen/wings3d,.js,1,40,25783.299999999988,23469.725,49222.811559849055,37954.68222052318,.js,40,25783.300000000003,23469.725,49222.811559849055,37954.682220523166,1.0
rbind/liechi,.js,1,4,641.5,641.5,237.22071297984638,237.22071297984638,.js,4,641.5,641.5,237.22071297984638,237.22071297984638,1.0
seagull-js/seagull,.js,1,14,721879.71428571432,14185.071428571431,2697214.2240084396,49285.238179186279,.js,14,721879.71428571432,14185.071428571429,2697214.22400844,49285.238179186272,1.0
